"","word","score","para_num","sent_num","word_num","score_smooth","co"
"2750","length",0,74,115,2750,0.16,"green"
"2751","the",0,74,115,2751,0.16,"green"
"2752","hour",0,74,115,2752,0.16,"green"
"2753","of",0,74,115,2753,0.16,"green"
"2754","shutting",0,74,115,2754,0.16,"green"
"2755","up",0,74,115,2755,0.12,"green"
"2756","the",0,74,115,2756,0.12,"green"
"2757","counting",0,74,115,2757,0.12,"green"
"2758","house",0,74,115,2758,0.08,"green"
"2759","arrived",0,74,115,2759,0.08,"green"
"2760","with",0,74,115,2760,0.08,"green"
"2761","an",0,74,115,2761,0.08,"green"
"2762","ill",-2,74,115,2762,0.08,"green"
"2763","will",0,74,115,2763,0.08,"green"
"2764","scrooge",0,74,115,2764,0,"green"
"2765","dismounted",0,74,115,2765,0,"green"
"2766","from",0,74,115,2766,0,"green"
"2767","his",0,74,115,2767,0,"green"
"2768","stool",0,74,115,2768,0,"green"
"2769","and",0,74,115,2769,-0.08,"red"
"2770","tacitly",0,74,115,2770,-0.08,"red"
"2771","admitted",-1,74,115,2771,-0.08,"red"
"2772","the",0,74,115,2772,-0.08,"red"
"2773","fact",0,74,115,2773,-0.08,"red"
"2774","to",0,74,115,2774,-0.08,"red"
"2775","the",0,74,115,2775,-0.08,"red"
"2776","expectant",0,74,115,2776,-0.08,"red"
"2777","clerk",0,74,115,2777,-0.08,"red"
"2778","in",0,74,115,2778,-0.08,"red"
"2779","the",0,74,115,2779,-0.08,"red"
"2780","tank",0,74,115,2780,-0.08,"red"
"2781","who",0,74,115,2781,-0.08,"red"
"2782","instantly",0,74,115,2782,-0.08,"red"
"2783","snuffed",0,74,115,2783,-0.08,"red"
"2784","his",0,74,115,2784,-0.08,"red"
"2785","candle",0,74,115,2785,-0.2,"red"
"2786","out",0,74,115,2786,-0.28,"red"
"2787","and",0,74,115,2787,-0.28,"red"
"2788","put",0,74,115,2788,-0.36,"red"
"2789","on",0,74,115,2789,-0.36,"red"
"2790","his",0,74,115,2790,-0.36,"red"
"2791","hat",0,74,115,2791,-0.36,"red"
"2792","you'll",0,75,116,2792,-0.36,"red"
"2793","want",1,75,116,2793,-0.36,"red"
"2794","all",0,75,116,2794,-0.36,"red"
"2795","day",0,75,116,2795,-0.36,"red"
"2796","to",0,75,116,2796,-0.36,"red"
"2797","morrow",0,75,116,2797,-0.36,"red"
"2798","i",0,75,116,2798,-0.36,"red"
"2799","suppose",0,75,116,2799,-0.36,"red"
"2800","said",0,75,117,2800,-0.36,"red"
"2801","scrooge",0,75,117,2801,-0.28,"red"
"2802","if",0,76,118,2802,-0.28,"red"
"2803","quite",0,76,118,2803,-0.28,"red"
"2804","convenient",0,76,118,2804,-0.36,"red"
"2805","sir",0,76,118,2805,-0.36,"red"
"2806","it's",0,77,119,2806,-0.36,"red"
"2807","not",0,77,119,2807,-0.44,"red"
"2808","convenient",0,77,119,2808,-0.44,"red"
"2809","said",0,77,119,2809,-0.44,"red"
"2810","scrooge",0,77,119,2810,-0.44,"red"
"2811","and",0,77,119,2811,-0.44,"red"
"2812","it's",0,77,119,2812,-0.44,"red"
"2813","not",0,77,119,2813,-0.44,"red"
"2814","fair",2,77,119,2814,-0.44,"red"
"2815","if",0,77,119,2815,-0.44,"red"
"2816","i",0,77,119,2816,-0.44,"red"
"2817","was",0,77,119,2817,-0.44,"red"
"2818","to",0,77,119,2818,-0.44,"red"
"2819","stop",-1,77,119,2819,-0.44,"red"
"2820","half",0,77,119,2820,-0.44,"red"
"2821","a",0,77,119,2821,-0.44,"red"
"2822","crown",0,77,119,2822,-0.44,"red"
"2823","for",0,77,119,2823,-0.44,"red"
"2824","it",0,77,119,2824,-0.44,"red"
"2825","you'd",0,77,119,2825,-0.44,"red"
"2826","think",0,77,119,2826,-0.44,"red"
"2827","yourself",0,77,119,2827,-0.44,"red"
"2828","ill",-2,77,119,2828,-0.44,"red"
"2829","used",0,77,119,2829,-0.44,"red"
"2830","i'll",0,77,119,2830,-0.44,"red"
"2831","be",0,77,119,2831,-0.44,"red"
"2832","bound",0,77,119,2832,-0.36,"red"
"2833","the",0,78,120,2833,-0.36,"red"
"2834","clerk",0,78,120,2834,-0.36,"red"
"2835","smiled",2,78,120,2835,-0.36,"red"
"2836","faintly",0,78,120,2836,-0.36,"red"
"2837","and",0,79,121,2837,-0.36,"red"
"2838","yet",0,79,121,2838,-0.36,"red"
"2839","said",0,79,121,2839,-0.36,"red"
"2840","scrooge",0,79,121,2840,-0.36,"red"
"2841","you",0,79,121,2841,-0.36,"red"
"2842","don't",0,79,121,2842,-0.36,"red"
"2843","think",0,79,121,2843,-0.36,"red"
"2844","_me_",0,79,121,2844,-0.36,"red"
"2845","ill",-2,79,121,2845,-0.36,"red"
"2846","used",0,79,121,2846,-0.36,"red"
"2847","when",0,79,121,2847,-0.4,"red"
"2848","i",0,79,121,2848,-0.4,"red"
"2849","pay",-1,79,121,2849,-0.4,"red"
"2850","a",0,79,121,2850,-0.4,"red"
"2851","day's",0,79,121,2851,-0.4,"red"
"2852","wages",0,79,121,2852,-0.4,"red"
"2853","for",0,79,121,2853,-0.4,"red"
"2854","no",-1,79,121,2854,-0.4,"red"
"2855","work",0,79,121,2855,-0.44,"red"
"2856","illustration",0,80,122,2856,-0.36,"red"
"2857","_bob",0,80,122,2857,-0.36,"red"
"2858","cratchit",0,80,122,2858,-0.36,"red"
"2859","went",0,80,122,2859,-0.36,"red"
"2860","down",0,80,122,2860,-0.36,"red"
"2861","a",0,80,122,2861,-0.36,"red"
"2862","slide",0,80,122,2862,-0.36,"red"
"2863","on",0,80,122,2863,-0.36,"red"
"2864","cornhill",0,80,122,2864,-0.36,"red"
"2865","at",0,80,122,2865,-0.36,"red"
"2866","the",0,80,122,2866,-0.44,"red"
"2867","end",0,80,122,2867,-0.44,"red"
"2868","of",0,80,122,2868,-0.44,"red"
"2869","a",0,80,122,2869,-0.44,"red"
"2870","lane",0,80,122,2870,-0.44,"red"
"2871","of",0,80,122,2871,-0.44,"red"
"2872","boys",0,80,122,2872,-0.44,"red"
"2873","twenty",0,80,122,2873,-0.44,"red"
"2874","times",0,80,122,2874,-0.44,"red"
"2875","in",0,80,122,2875,-0.44,"red"
"2876","honour",2,80,122,2876,-0.44,"red"
"2877","of",0,80,122,2877,-0.44,"red"
"2878","its",0,80,122,2878,-0.44,"red"
"2879","being",0,80,122,2879,-0.44,"red"
"2880","christmas",0,80,122,2880,-0.44,"red"
"2881","eve_",0,80,122,2881,-0.44,"red"
"2882","the",0,81,123,2882,-0.44,"red"
"2883","clerk",0,81,123,2883,-0.44,"red"
"2884","observed",0,81,123,2884,-0.44,"red"
"2885","that",0,81,123,2885,-0.44,"red"
"2886","it",0,81,123,2886,-0.44,"red"
"2887","was",0,81,123,2887,-0.44,"red"
"2888","only",0,81,123,2888,-0.44,"red"
"2889","once",0,81,123,2889,-0.44,"red"
"2890","a",0,81,123,2890,-0.44,"red"
"2891","year",0,81,123,2891,-0.44,"red"
"2892","a",0,82,124,2892,-0.44,"red"
"2893","poor",-2,82,124,2893,-0.56,"red"
"2894","excuse",-1,82,124,2894,-0.56,"red"
"2895","for",0,82,124,2895,-0.56,"red"
"2896","picking",0,82,124,2896,-0.56,"red"
"2897","a",0,82,124,2897,-0.56,"red"
"2898","man's",0,82,124,2898,-0.56,"red"
"2899","pocket",0,82,124,2899,-0.56,"red"
"2900","every",0,82,124,2900,-0.44,"red"
"2901","twenty",0,82,124,2901,-0.44,"red"
"2902","fifth",0,82,124,2902,-0.44,"red"
"2903","of",0,82,124,2903,-0.44,"red"
"2904","december",0,82,124,2904,-0.44,"red"
"2905","said",0,82,125,2905,-0.44,"red"
"2906","scrooge",0,82,125,2906,-0.44,"red"
"2907","buttoning",0,82,125,2907,-0.44,"red"
"2908","his",0,82,125,2908,-0.44,"red"
"2909","greatcoat",0,82,125,2909,-0.44,"red"
"2910","to",0,82,125,2910,-0.44,"red"
"2911","the",0,82,125,2911,-0.44,"red"
"2912","chin",0,82,125,2912,-0.44,"red"
"2913","but",0,82,125,2913,-0.44,"red"
"2914","i",0,82,125,2914,-0.44,"red"
"2915","suppose",0,82,125,2915,-0.44,"red"
"2916","you",0,82,125,2916,-0.44,"red"
"2917","must",0,82,125,2917,-0.44,"red"
"2918","have",0,82,125,2918,-0.44,"red"
"2919","the",0,82,125,2919,-0.44,"red"
"2920","whole",0,82,125,2920,-0.44,"red"
"2921","day",0,82,125,2921,-0.44,"red"
"2922","be",0,82,125,2922,-0.44,"red"
"2923","here",0,82,125,2923,-0.44,"red"
"2924","all",0,82,125,2924,-0.44,"red"
"2925","the",0,82,125,2925,-0.44,"red"
"2926","earlier",0,82,125,2926,-0.44,"red"
"2927","next",0,82,125,2927,-0.44,"red"
"2928","morning",0,82,125,2928,-0.44,"red"
"2929","the",0,83,126,2929,-0.44,"red"
"2930","clerk",0,83,126,2930,-0.52,"red"
"2931","promised",1,83,126,2931,-0.52,"red"
"2932","that",0,83,126,2932,-0.52,"red"
"2933","he",0,83,126,2933,-0.52,"red"
"2934","would",0,83,126,2934,-0.52,"red"
"2935","and",0,83,126,2935,-0.52,"red"
"2936","scrooge",0,83,126,2936,-0.52,"red"
"2937","walked",0,83,126,2937,-0.52,"red"
"2938","out",0,83,126,2938,-0.52,"red"
"2939","with",0,83,126,2939,-0.52,"red"
"2940","a",0,83,126,2940,-0.52,"red"
"2941","growl",0,83,126,2941,-0.52,"red"
"2942","the",0,83,126,2942,-0.52,"red"
"2943","office",0,83,126,2943,-0.52,"red"
"2944","was",0,83,126,2944,-0.52,"red"
"2945","closed",0,83,126,2945,-0.52,"red"
"2946","in",0,83,126,2946,-0.52,"red"
"2947","a",0,83,126,2947,-0.52,"red"
"2948","twinkling",0,83,126,2948,-0.52,"red"
"2949","and",0,83,126,2949,-0.52,"red"
"2950","the",0,83,126,2950,-0.52,"red"
"2951","clerk",0,83,126,2951,-0.52,"red"
"2952","with",0,83,126,2952,-0.52,"red"
"2953","the",0,83,126,2953,-0.52,"red"
"2954","long",0,83,126,2954,-0.52,"red"
"2955","ends",0,83,126,2955,-0.52,"red"
"2956","of",0,83,126,2956,-0.52,"red"
"2957","his",0,83,126,2957,-0.52,"red"
"2958","white",0,83,126,2958,-0.52,"red"
"2959","comforter",0,83,126,2959,-0.52,"red"
"2960","dangling",0,83,126,2960,-0.52,"red"
"2961","below",0,83,126,2961,-0.52,"red"
"2962","his",0,83,126,2962,-0.52,"red"
"2963","waist",0,83,126,2963,-0.52,"red"
"2964","for",0,83,126,2964,-0.56,"red"
"2965","he",0,83,126,2965,-0.64,"red"
"2966","boasted",0,83,126,2966,-0.64,"red"
"2967","no",-1,83,126,2967,-0.76,"red"
"2968","greatcoat",0,83,126,2968,-0.76,"red"
"2969","went",0,83,126,2969,-0.76,"red"
"2970","down",0,83,126,2970,-0.76,"red"
"2971","a",0,83,126,2971,-0.76,"red"
"2972","slide",0,83,126,2972,-0.76,"red"
"2973","on",0,83,126,2973,-0.76,"red"
"2974","cornhill",0,83,126,2974,-0.76,"red"
"2975","at",0,83,126,2975,-0.76,"red"
"2976","the",0,83,126,2976,-0.76,"red"
"2977","end",0,83,126,2977,-0.76,"red"
"2978","of",0,83,126,2978,-0.76,"red"
"2979","a",0,83,126,2979,-0.76,"red"
"2980","lane",0,83,126,2980,-0.76,"red"
"2981","of",0,83,126,2981,-0.76,"red"
"2982","boys",0,83,126,2982,-0.76,"red"
"2983","twenty",0,83,126,2983,-0.76,"red"
"2984","times",0,83,126,2984,-0.76,"red"
"2985","in",0,83,126,2985,-0.76,"red"
"2986","honour",2,83,126,2986,-0.76,"red"
"2987","of",0,83,126,2987,-0.64,"red"
"2988","its",0,83,126,2988,-0.64,"red"
"2989","being",0,83,126,2989,-0.64,"red"
"2990","christmas",0,83,126,2990,-0.64,"red"
"2991","eve",0,83,126,2991,-0.64,"red"
"2992","and",0,83,126,2992,-0.64,"red"
"2993","then",0,83,126,2993,-0.64,"red"
"2994","ran",0,83,126,2994,-0.64,"red"
"2995","home",0,83,126,2995,-0.64,"red"
"2996","to",0,83,126,2996,-0.64,"red"
"2997","camden",0,83,126,2997,-0.64,"red"
"2998","town",0,83,126,2998,-0.64,"red"
"2999","as",0,83,126,2999,-0.64,"red"
"3000","hard",-1,83,126,3000,-0.64,"red"
"3001","as",0,83,126,3001,-0.64,"red"
"3002","he",0,83,126,3002,-0.64,"red"
"3003","could",0,83,126,3003,-0.64,"red"
"3004","pelt",0,83,126,3004,-0.64,"red"
"3005","to",0,83,126,3005,-0.56,"red"
"3006","play",0,83,126,3006,-0.56,"red"
"3007","at",0,83,126,3007,-0.56,"red"
"3008","blind",-1,83,126,3008,-0.56,"red"
"3009","man's",0,83,126,3009,-0.56,"red"
"3010","buff",0,83,126,3010,-0.56,"red"
"3011","scrooge",0,84,127,3011,-0.56,"red"
"3012","took",0,84,127,3012,-0.48,"red"
"3013","his",0,84,127,3013,-0.48,"red"
"3014","melancholy",-2,84,127,3014,-0.48,"red"
"3015","dinner",0,84,127,3015,-0.48,"red"
"3016","in",0,84,127,3016,-0.48,"red"
"3017","his",0,84,127,3017,-0.48,"red"
"3018","usual",0,84,127,3018,-0.48,"red"
"3019","melancholy",-2,84,127,3019,-0.48,"red"
"3020","tavern",0,84,127,3020,-0.48,"red"
"3021","and",0,84,127,3021,-0.44,"red"
"3022","having",0,84,127,3022,-0.44,"red"
"3023","read",0,84,127,3023,-0.44,"red"
"3024","all",0,84,127,3024,-0.44,"red"
"3025","the",0,84,127,3025,-0.44,"red"
"3026","newspapers",0,84,127,3026,-0.44,"red"
"3027","and",0,84,127,3027,-0.44,"red"
"3028","beguiled",0,84,127,3028,-0.44,"red"
"3029","the",0,84,127,3029,-0.44,"red"
"3030","rest",0,84,127,3030,-0.44,"red"
"3031","of",0,84,127,3031,-0.44,"red"
"3032","the",0,84,127,3032,-0.44,"red"
"3033","evening",0,84,127,3033,-0.44,"red"
"3034","with",0,84,127,3034,-0.44,"red"
"3035","his",0,84,127,3035,-0.44,"red"
"3036","banker's",0,84,127,3036,-0.56,"red"
"3037","book",0,84,127,3037,-0.56,"red"
"3038","went",0,84,127,3038,-0.56,"red"
"3039","home",0,84,127,3039,-0.56,"red"
"3040","to",0,84,127,3040,-0.56,"red"
"3041","bed",0,84,127,3041,-0.56,"red"
"3042","he",0,84,127,3042,-0.56,"red"
"3043","lived",0,84,127,3043,-0.6,"red"
"3044","in",0,84,127,3044,-0.6,"red"
"3045","chambers",0,84,127,3045,-0.6,"red"
"3046","which",0,84,127,3046,-0.6,"red"
"3047","had",0,84,127,3047,-0.6,"red"
"3048","once",0,84,127,3048,-0.6,"red"
"3049","belonged",0,84,127,3049,-0.6,"red"
"3050","to",0,84,127,3050,-0.6,"red"
"3051","his",0,84,127,3051,-0.6,"red"
"3052","deceased",0,84,127,3052,-0.6,"red"
"3053","partner",0,84,127,3053,-0.6,"red"
"3054","they",0,84,127,3054,-0.6,"red"
"3055","were",0,84,127,3055,-0.6,"red"
"3056","a",0,84,127,3056,-0.6,"red"
"3057","gloomy",-2,84,127,3057,-0.6,"red"
"3058","suite",0,84,127,3058,-0.6,"red"
"3059","of",0,84,127,3059,-0.6,"red"
"3060","rooms",0,84,127,3060,-0.6,"red"
"3061","in",0,84,127,3061,-0.6,"red"
"3062","a",0,84,127,3062,-0.6,"red"
"3063","lowering",0,84,127,3063,-0.6,"red"
"3064","pile",0,84,127,3064,-0.68,"red"
"3065","of",0,84,127,3065,-0.68,"red"
"3066","building",0,84,127,3066,-0.68,"red"
"3067","up",0,84,127,3067,-0.68,"red"
"3068","a",0,84,127,3068,-0.68,"red"
"3069","yard",0,84,127,3069,-0.64,"red"
"3070","where",0,84,127,3070,-0.64,"red"
"3071","it",0,84,127,3071,-0.64,"red"
"3072","had",0,84,127,3072,-0.64,"red"
"3073","so",0,84,127,3073,-0.64,"red"
"3074","little",0,84,127,3074,-0.64,"red"
"3075","business",0,84,127,3075,-0.64,"red"
"3076","to",0,84,127,3076,-0.64,"red"
"3077","be",0,84,127,3077,-0.64,"red"
"3078","that",0,84,127,3078,-0.56,"red"
"3079","one",0,84,127,3079,-0.56,"red"
"3080","could",0,84,127,3080,-0.56,"red"
"3081","scarcely",0,84,127,3081,-0.56,"red"
"3082","help",2,84,127,3082,-0.56,"red"
"3083","fancying",0,84,127,3083,-0.56,"red"
"3084","it",0,84,127,3084,-0.56,"red"
"3085","must",0,84,127,3085,-0.64,"red"
"3086","have",0,84,127,3086,-0.64,"red"
"3087","run",0,84,127,3087,-0.64,"red"
"3088","there",0,84,127,3088,-0.64,"red"
"3089","when",0,84,127,3089,-0.64,"red"
"3090","it",0,84,127,3090,-0.64,"red"
"3091","was",0,84,127,3091,-0.64,"red"
"3092","a",0,84,127,3092,-0.64,"red"
"3093","young",0,84,127,3093,-0.64,"red"
"3094","house",0,84,127,3094,-0.64,"red"
"3095","playing",0,84,127,3095,-0.56,"red"
"3096","at",0,84,127,3096,-0.56,"red"
"3097","hide",-1,84,127,3097,-0.56,"red"
"3098","and",0,84,127,3098,-0.56,"red"
"3099","seek",0,84,127,3099,-0.52,"red"
"3100","with",0,84,127,3100,-0.52,"red"
"3101","other",0,84,127,3101,-0.52,"red"
"3102","houses",0,84,127,3102,-0.6,"red"
"3103","and",0,84,127,3103,-0.6,"red"
"3104","have",0,84,127,3104,-0.56,"red"
"3105","forgotten",-1,84,127,3105,-0.56,"red"
"3106","the",0,84,127,3106,-0.48,"red"
"3107","way",0,84,127,3107,-0.48,"red"
"3108","out",0,84,127,3108,-0.6,"red"
"3109","again",0,84,127,3109,-0.6,"red"
"3110","it",0,84,127,3110,-0.6,"red"
"3111","was",0,84,127,3111,-0.6,"red"
"3112","old",0,84,127,3112,-0.6,"red"
"3113","enough",0,84,127,3113,-0.6,"red"
"3114","now",0,84,127,3114,-0.6,"red"
"3115","and",0,84,127,3115,-0.6,"red"
"3116","dreary",-2,84,127,3116,-0.6,"red"
"3117","enough",0,84,127,3117,-0.72,"red"
"3118","for",0,84,127,3118,-0.72,"red"
"3119","nobody",0,84,127,3119,-0.72,"red"
"3120","lived",0,84,127,3120,-0.72,"red"
"3121","in",0,84,127,3121,-0.72,"red"
"3122","it",0,84,127,3122,-0.72,"red"
"3123","but",0,84,127,3123,-0.72,"red"
"3124","scrooge",0,84,127,3124,-0.72,"red"
"3125","the",0,84,127,3125,-0.72,"red"
"3126","other",0,84,127,3126,-0.8,"red"
"3127","rooms",0,84,127,3127,-0.8,"red"
"3128","being",0,84,127,3128,-0.8,"red"
"3129","all",0,84,127,3129,-0.8,"red"
"3130","let",0,84,127,3130,-0.8,"red"
"3131","out",0,84,127,3131,-0.8,"red"
"3132","as",0,84,127,3132,-0.8,"red"
"3133","offices",0,84,127,3133,-0.8,"red"
"3134","the",0,84,127,3134,-0.8,"red"
"3135","yard",0,84,127,3135,-0.8,"red"
"3136","was",0,84,127,3136,-0.8,"red"
"3137","so",0,84,127,3137,-0.8,"red"
"3138","dark",0,84,127,3138,-0.8,"red"
"3139","that",0,84,127,3139,-0.8,"red"
"3140","even",0,84,127,3140,-0.8,"red"
"3141","scrooge",0,84,127,3141,-0.8,"red"
"3142","who",0,84,127,3142,-0.8,"red"
"3143","knew",0,84,127,3143,-0.72,"red"
"3144","its",0,84,127,3144,-0.68,"red"
"3145","every",0,84,127,3145,-0.68,"red"
"3146","stone",0,84,127,3146,-0.68,"red"
"3147","was",0,84,127,3147,-0.68,"red"
"3148","fain",0,84,127,3148,-0.68,"red"
"3149","to",0,84,127,3149,-0.68,"red"
"3150","grope",0,84,127,3150,-0.68,"red"
"3151","with",0,84,127,3151,-0.68,"red"
"3152","his",0,84,127,3152,-0.68,"red"
"3153","hands",0,84,127,3153,-0.68,"red"
"3154","the",0,84,127,3154,-0.68,"red"
"3155","fog",0,84,127,3155,-0.68,"red"
"3156","and",0,84,127,3156,-0.68,"red"
"3157","frost",0,84,127,3157,-0.68,"red"
"3158","so",0,84,127,3158,-0.68,"red"
"3159","hung",0,84,127,3159,-0.56,"red"
"3160","about",0,84,127,3160,-0.56,"red"
"3161","the",0,84,127,3161,-0.56,"red"
"3162","black",0,84,127,3162,-0.56,"red"
"3163","old",0,84,127,3163,-0.56,"red"
"3164","gateway",0,84,127,3164,-0.64,"red"
"3165","of",0,84,127,3165,-0.64,"red"
"3166","the",0,84,127,3166,-0.64,"red"
"3167","house",0,84,127,3167,-0.64,"red"
"3168","that",0,84,127,3168,-0.76,"red"
"3169","it",0,84,127,3169,-0.76,"red"
"3170","seemed",0,84,127,3170,-0.76,"red"
"3171","as",0,84,127,3171,-0.76,"red"
"3172","if",0,84,127,3172,-0.76,"red"
"3173","the",0,84,127,3173,-0.76,"red"
"3174","genius",0,84,127,3174,-0.76,"red"
"3175","of",0,84,127,3175,-0.76,"red"
"3176","the",0,84,127,3176,-0.76,"red"
"3177","weather",0,84,127,3177,-0.76,"red"
"3178","sat",0,84,127,3178,-0.76,"red"
"3179","in",0,84,127,3179,-0.76,"red"
"3180","mournful",-2,84,127,3180,-0.76,"red"
"3181","meditation",0,84,127,3181,-0.8,"red"
"3182","on",0,84,127,3182,-0.8,"red"
"3183","the",0,84,127,3183,-0.8,"red"
"3184","threshold",0,84,127,3184,-0.8,"red"
"3185","now",0,85,128,3185,-0.8,"red"
"3186","it",0,85,128,3186,-0.8,"red"
"3187","is",0,85,128,3187,-0.8,"red"
"3188","a",0,85,128,3188,-0.8,"red"
"3189","fact",0,85,128,3189,-0.8,"red"
"3190","that",0,85,128,3190,-0.8,"red"
"3191","there",0,85,128,3191,-0.8,"red"
"3192","was",0,85,128,3192,-0.8,"red"
"3193","nothing",0,85,128,3193,-0.8,"red"
"3194","at",0,85,128,3194,-0.8,"red"
"3195","all",0,85,128,3195,-0.8,"red"
"3196","particular",0,85,128,3196,-0.8,"red"
"3197","about",0,85,128,3197,-0.8,"red"
"3198","the",0,85,128,3198,-0.8,"red"
"3199","knocker",0,85,128,3199,-0.8,"red"
"3200","on",0,85,128,3200,-0.8,"red"
"3201","the",0,85,128,3201,-0.8,"red"
"3202","door",0,85,128,3202,-0.8,"red"
"3203","except",0,85,128,3203,-0.8,"red"
"3204","that",0,85,128,3204,-0.8,"red"
"3205","it",0,85,128,3205,-0.8,"red"
"3206","was",0,85,128,3206,-0.8,"red"
"3207","very",0,85,128,3207,-0.8,"red"
"3208","large",0,85,128,3208,-0.8,"red"
"3209","it",0,85,128,3209,-0.8,"red"
"3210","is",0,85,128,3210,-0.88,"red"
"3211","also",0,85,128,3211,-0.88,"red"
"3212","a",0,85,128,3212,-0.88,"red"
"3213","fact",0,85,128,3213,-0.88,"red"
"3214","that",0,85,128,3214,-0.88,"red"
"3215","scrooge",0,85,128,3215,-0.88,"red"
"3216","had",0,85,128,3216,-0.88,"red"
"3217","seen",0,85,128,3217,-0.84,"red"
"3218","it",0,85,128,3218,-0.84,"red"
"3219","night",0,85,128,3219,-0.84,"red"
"3220","and",0,85,128,3220,-0.96,"red"
"3221","morning",0,85,128,3221,-0.96,"red"
"3222","during",0,85,128,3222,-0.96,"red"
"3223","his",0,85,128,3223,-0.96,"red"
"3224","whole",0,85,128,3224,-0.96,"red"
"3225","residence",0,85,128,3225,-0.96,"red"
"3226","in",0,85,128,3226,-0.96,"red"
"3227","that",0,85,128,3227,-0.96,"red"
"3228","place",0,85,128,3228,-0.96,"red"
"3229","also",0,85,128,3229,-0.96,"red"
"3230","that",0,85,128,3230,-0.96,"red"
"3231","scrooge",0,85,128,3231,-0.96,"red"
"3232","had",0,85,128,3232,-0.96,"red"
"3233","as",0,85,128,3233,-0.96,"red"
"3234","little",0,85,128,3234,-0.96,"red"
"3235","of",0,85,128,3235,-0.96,"red"
"3236","what",0,85,128,3236,-1.04,"red"
"3237","is",0,85,128,3237,-1.04,"red"
"3238","called",0,85,128,3238,-1.04,"red"
"3239","fancy",0,85,128,3239,-1.04,"red"
"3240","about",0,85,128,3240,-1.04,"red"
"3241","him",0,85,128,3241,-1.04,"red"
"3242","as",0,85,128,3242,-1.04,"red"
"3243","any",0,85,128,3243,-1.04,"red"
"3244","man",0,85,128,3244,-1.04,"red"
"3245","in",0,85,128,3245,-1.04,"red"
"3246","the",0,85,128,3246,-1.04,"red"
"3247","city",0,85,128,3247,-1.04,"red"
"3248","of",0,85,128,3248,-1.04,"red"
"3249","london",0,85,128,3249,-1.04,"red"
"3250","even",0,85,128,3250,-1,"red"
"3251","including",0,85,128,3251,-1,"red"
"3252","which",0,85,128,3252,-1,"red"
"3253","is",0,85,128,3253,-1,"red"
"3254","a",0,85,128,3254,-1,"red"
"3255","bold",2,85,128,3255,-1,"red"
"3256","word",0,85,128,3256,-1,"red"
"3257","the",0,85,128,3257,-1,"red"
"3258","corporation",0,85,128,3258,-0.96,"red"
"3259","aldermen",0,85,128,3259,-0.96,"red"
"3260","and",0,85,128,3260,-0.96,"red"
"3261","livery",0,85,128,3261,-0.96,"red"
"3262","let",0,85,128,3262,-0.96,"red"
"3263","it",0,85,128,3263,-0.96,"red"
"3264","also",0,85,128,3264,-0.88,"red"
"3265","be",0,85,128,3265,-0.88,"red"
"3266","borne",0,85,128,3266,-0.88,"red"
"3267","in",0,85,128,3267,-0.88,"red"
